id,Avg Stars,Your Stars,Route Type,Pitches,Length,Area Latitude,Area Longitude,name,rating,starVotes,location,url,imgSqSmall,imgSmall,imgSmallMed,imgMedium
108441619,3.3,-1,Sport,1,60.0,35.17702,-85.68673000000003,Proposition   One,5.12c,4,"['Tennessee', 'Foster Falls', 'The Red Light District']",https://www.mountainproject.com/route/108441619/proposition-one,,,,
108468178,2.9,-1,Sport,1,90.0,35.18688,-85.70023,Hurts So Good,5.10a,22,"['Tennessee', 'Foster Falls', 'Paradox Wall']",https://www.mountainproject.com/route/108468178/hurts-so-good,https://cdn2.apstatic.com/photos/climb/108468187_sqsmall_1494284425.jpg,https://cdn2.apstatic.com/photos/climb/108468187_small_1494284425.jpg,https://cdn2.apstatic.com/photos/climb/108468187_smallMed_1494284425.jpg,https://cdn2.apstatic.com/photos/climb/108468187_medium_1494284425.jpg
108469393,2.6,-1,Sport,1,90.0,35.18688,-85.70023,Girly Man,5.11a/b,5,"['Tennessee', 'Foster Falls', 'Paradox Wall']",https://www.mountainproject.com/route/108469393/girly-man,,,,
108469447,3.6,-1,Sport,1,70.0,35.18687,-85.70102,Crash Into Me,5.11b,5,"['Tennessee', 'Foster Falls', 'Music City/The 5.9 Area']",https://www.mountainproject.com/route/108469447/crash-into-me,,,,
108469452,2.8,-1,Sport,1,70.0,35.18687,-85.70102,Lay Lady Lay,5.10a,4,"['Tennessee', 'Foster Falls', 'Music City/The 5.9 Area']",https://www.mountainproject.com/route/108469452/lay-lady-lay,,,,
108469460,2.3,-1,Sport,1,70.0,35.17702,-85.68673000000003,Size Matters,5.10b,6,"['Tennessee', 'Foster Falls', 'The Red Light District']",https://www.mountainproject.com/route/108469460/size-matters,,,,
108469466,2.2,-1,Sport,1,70.0,35.17702,-85.68673000000003,One Hand in my Pocket and the Other on a Stout,5.11b,5,"['Tennessee', 'Foster Falls', 'The Red Light District']",https://www.mountainproject.com/route/108469466/one-hand-in-my-pocket-and-the-other-on-a-stout,,,,
108479542,3.0,-1,Sport,1,90.0,35.18688,-85.70023,The 3 G's,5.10c,4,"['Tennessee', 'Foster Falls', 'Paradox Wall']",https://www.mountainproject.com/route/108479542/the-3-gs,,,,
108479564,3.5,-1,Sport,1,90.0,35.18688,-85.70023,Bad Girls are Good,5.10b,11,"['Tennessee', 'Foster Falls', 'Paradox Wall']",https://www.mountainproject.com/route/108479564/bad-girls-are-good,https://cdn2.apstatic.com/photos/climb/119934643_sqsmall_1605700446.jpg,https://cdn2.apstatic.com/photos/climb/119934643_small_1605700446.jpg,https://cdn2.apstatic.com/photos/climb/119934643_smallMed_1605700446.jpg,https://cdn2.apstatic.com/photos/climb/119934643_medium_1605700446.jpg
108479577,1.0,-1,Sport,1,90.0,35.18688,-85.70023,Republican Give Away Program,5.11a,1,"['Tennessee', 'Foster Falls', 'Paradox Wall']",https://www.mountainproject.com/route/108479577/republican-give-away-program,,,,
108480324,2.3,-1,Sport,1,80.0,35.19166,-85.69914,Humane Bomb,5.11a,3,"['Tennessee', 'Foster Falls', 'Wall of Useless Conflict']",https://www.mountainproject.com/route/108480324/humane-bomb,,,,
108480351,2.6,-1,Sport,1,80.0,35.19166,-85.69914,Tit for Tat,5.10d,5,"['Tennessee', 'Foster Falls', 'Wall of Useless Conflict']",https://www.mountainproject.com/route/108480351/tit-for-tat,,,,
108501949,3.5,-1,Sport,1,70.0,35.17907,-85.6792,Glass Chamber,5.12d,14,"['Tennessee', 'Foster Falls', 'The Right Bunker']",https://www.mountainproject.com/route/108501949/glass-chamber,https://cdn2.apstatic.com/photos/climb/108501964_sqsmall_1494286651.jpg,https://cdn2.apstatic.com/photos/climb/108501964_small_1494286651.jpg,https://cdn2.apstatic.com/photos/climb/108501964_smallMed_1494286651.jpg,https://cdn2.apstatic.com/photos/climb/108501964_medium_1494286651.jpg
108590562,2.4,-1,Trad,1,75.0,34.180409999999995,-85.81555,unknown 1,5.8+,5,"['Alabama', 'Sand Rock', 'Sun Wall']",https://www.mountainproject.com/route/108590562/unknown-1,https://cdn2.apstatic.com/photos/climb/116638759_sqsmall_1553356346.jpg,https://cdn2.apstatic.com/photos/climb/116638759_small_1553356346.jpg,https://cdn2.apstatic.com/photos/climb/116638759_smallMed_1553356346.jpg,https://cdn2.apstatic.com/photos/climb/116638759_medium_1553356346.jpg
108596731,2.8,-1,Sport,1,30.0,34.18069000000001,-85.81316,Overboard,5.10b/c,35,"['Alabama', 'Sand Rock', 'New Wall (AKA Kurt Russell Block)']",https://www.mountainproject.com/route/108596731/overboard,https://cdn2.apstatic.com/photos/climb/118198366_sqsmall_1577841326.jpg,https://cdn2.apstatic.com/photos/climb/118198366_small_1577841326.jpg,https://cdn2.apstatic.com/photos/climb/118198366_smallMed_1577841326.jpg,https://cdn2.apstatic.com/photos/climb/118198366_medium_1577841326.jpg
108657519,2.0,-1,Trad,1,75.0,34.180409999999995,-85.81555,Unknown 2,5.9+,1,"['Alabama', 'Sand Rock', 'Sun Wall']",https://www.mountainproject.com/route/108657519/unknown-2,https://cdn2.apstatic.com/photos/climb/118130273_sqsmall_1575791888.jpg,https://cdn2.apstatic.com/photos/climb/118130273_small_1575791888.jpg,https://cdn2.apstatic.com/photos/climb/118130273_smallMed_1575791888.jpg,https://cdn2.apstatic.com/photos/climb/118130273_medium_1575791888.jpg
108668632,2.0,-1,Sport,1,90.0,35.18688,-85.70023,Vividly Grey,5.10a,5,"['Tennessee', 'Foster Falls', 'Paradox Wall']",https://www.mountainproject.com/route/108668632/vividly-grey,,,,
108668668,3.7,-1,Sport,1,95.0,35.19166,-85.69914,Holy War,5.9,121,"['Tennessee', 'Foster Falls', 'Wall of Useless Conflict']",https://www.mountainproject.com/route/108668668/holy-war,https://cdn2.apstatic.com/photos/climb/110165007_sqsmall_1494370655.jpg,https://cdn2.apstatic.com/photos/climb/110165007_small_1494370655.jpg,https://cdn2.apstatic.com/photos/climb/110165007_smallMed_1494370655.jpg,https://cdn2.apstatic.com/photos/climb/110165007_medium_1494370655.jpg
108668686,2.8,-1,Sport,1,80.0,35.19166,-85.69914,Mitch's Bitch,5.10c/d,12,"['Tennessee', 'Foster Falls', 'Wall of Useless Conflict']",https://www.mountainproject.com/route/108668686/mitchs-bitch,https://cdn2.apstatic.com/photos/climb/119134440_sqsmall_1593531827.jpg,https://cdn2.apstatic.com/photos/climb/119134440_small_1593531827.jpg,https://cdn2.apstatic.com/photos/climb/119134440_smallMed_1593531827.jpg,https://cdn2.apstatic.com/photos/climb/119134440_medium_1593531827.jpg
108805957,3.1,-1,Sport,1,80.0,35.17715,-85.68247,Supersaturated,5.10d,51,"['Tennessee', 'Foster Falls', 'Jimmywood']",https://www.mountainproject.com/route/108805957/supersaturated,https://cdn2.apstatic.com/photos/climb/108805968_sqsmall_1494296786.jpg,https://cdn2.apstatic.com/photos/climb/108805968_small_1494296786.jpg,https://cdn2.apstatic.com/photos/climb/108805968_smallMed_1494296786.jpg,https://cdn2.apstatic.com/photos/climb/108805968_medium_1494296786.jpg
108824792,3.8,-1,Sport,1,65.0,35.17879,-85.68004,Kids With Guns,5.12d,4,"['Tennessee', 'Foster Falls', 'The Dihedrals']",https://www.mountainproject.com/route/108824792/kids-with-guns,,,,
108881146,3.2,-1,Sport,1,55.0,35.17702,-85.68673000000003,Cold Shoulder,5.10c,35,"['Tennessee', 'Foster Falls', 'The Red Light District']",https://www.mountainproject.com/route/108881146/cold-shoulder,https://cdn2.apstatic.com/photos/climb/112350681_sqsmall_1494299857.jpg,https://cdn2.apstatic.com/photos/climb/112350681_small_1494299857.jpg,https://cdn2.apstatic.com/photos/climb/112350681_smallMed_1494299857.jpg,https://cdn2.apstatic.com/photos/climb/112350681_medium_1494299857.jpg
109079486,3.4,-1,Sport,1,90.0,35.17715,-85.68247,Ruben,5.9,119,"['Tennessee', 'Foster Falls', 'Jimmywood']",https://www.mountainproject.com/route/109079486/ruben,https://cdn2.apstatic.com/photos/climb/112537434_sqsmall_1494311148.jpg,https://cdn2.apstatic.com/photos/climb/112537434_small_1494311148.jpg,https://cdn2.apstatic.com/photos/climb/112537434_smallMed_1494311148.jpg,https://cdn2.apstatic.com/photos/climb/112537434_medium_1494311148.jpg
109223159,1.8,-1,Trad,1,60.0,35.17694,-85.68366,Unknown,5.6,8,"['Tennessee', 'Foster Falls', 'Gutbuster Area']",https://www.mountainproject.com/route/109223159/unknown,https://cdn2.apstatic.com/photos/climb/109223168_sqsmall_1494342237.jpg,https://cdn2.apstatic.com/photos/climb/109223168_small_1494342237.jpg,https://cdn2.apstatic.com/photos/climb/109223168_smallMed_1494342237.jpg,https://cdn2.apstatic.com/photos/climb/109223168_medium_1494342237.jpg
110052460,3.0,-1,Sport,1,70.0,34.180409999999995,-85.81555,Whammy,5.12b,6,"['Alabama', 'Sand Rock', 'Sun Wall']",https://www.mountainproject.com/route/110052460/whammy,https://cdn2.apstatic.com/photos/climb/116648003_sqsmall_1575790465.jpg,https://cdn2.apstatic.com/photos/climb/116648003_small_1575790465.jpg,https://cdn2.apstatic.com/photos/climb/116648003_smallMed_1575790465.jpg,https://cdn2.apstatic.com/photos/climb/116648003_medium_1575790465.jpg
110076088,3.2,-1,Sport,1,50.0,35.1768,-85.68394,You Big Dummy,5.11d,12,"['Tennessee', 'Foster Falls', 'The Sanford Wall']",https://www.mountainproject.com/route/110076088/you-big-dummy,,,,
110429418,2.5,-1,Sport,1,30.0,34.18027,-85.81621,Valentine's Day Massacre,5.13a,8,"['Alabama', 'Sand Rock', 'Grotto']",https://www.mountainproject.com/route/110429418/valentines-day-massacre,https://cdn2.apstatic.com/photos/climb/116647092_sqsmall_1553476269.jpg,https://cdn2.apstatic.com/photos/climb/116647092_small_1553476269.jpg,https://cdn2.apstatic.com/photos/climb/116647092_smallMed_1553476269.jpg,https://cdn2.apstatic.com/photos/climb/116647092_medium_1553476269.jpg
110551917,2.7,-1,Sport,1,70.0,35.17729,-85.68215,Liars,5.12c,3,"['Tennessee', 'Foster Falls', 'Crime Buttress']",https://www.mountainproject.com/route/110551917/liars,,,,
110641236,3.2,-1,Sport,1,60.0,34.180409999999995,-85.81555,Rave,5.12a,14,"['Alabama', 'Sand Rock', 'Sun Wall']",https://www.mountainproject.com/route/110641236/rave,https://cdn2.apstatic.com/photos/climb/116764203_sqsmall_1555879275.jpg,https://cdn2.apstatic.com/photos/climb/116764203_small_1555879275.jpg,https://cdn2.apstatic.com/photos/climb/116764203_smallMed_1555879275.jpg,https://cdn2.apstatic.com/photos/climb/116764203_medium_1555879275.jpg
110657379,2.0,-1,Sport,1,60.0,34.180409999999995,-85.81555,Rant,5.13a,1,"['Alabama', 'Sand Rock', 'Sun Wall']",https://www.mountainproject.com/route/110657379/rant,,,,
110657393,2.3,-1,Trad,1,50.0,34.17961,-85.8179,Sandrewf,5.12b/c PG13,4,"['Alabama', 'Sand Rock', 'Holiday Block']",https://www.mountainproject.com/route/110657393/sandrewf,https://cdn2.apstatic.com/photos/climb/117771842_sqsmall_1585543010.jpg,https://cdn2.apstatic.com/photos/climb/117771842_small_1585543010.jpg,https://cdn2.apstatic.com/photos/climb/117771842_smallMed_1585543010.jpg,https://cdn2.apstatic.com/photos/climb/117771842_medium_1585543010.jpg
110657537,3.0,-1,Sport,1,40.0,34.180409999999995,-85.81555,Dream Crusher,5.12d,2,"['Alabama', 'Sand Rock', 'Sun Wall']",https://www.mountainproject.com/route/110657537/dream-crusher,,,,
110686750,3.8,-1,Sport,1,75.0,34.180409999999995,-85.81555,Dreamworld,5.12c/d,4,"['Alabama', 'Sand Rock', 'Sun Wall']",https://www.mountainproject.com/route/110686750/dreamworld,https://cdn2.apstatic.com/photos/climb/117648219_sqsmall_1566828801.jpg,https://cdn2.apstatic.com/photos/climb/117648219_small_1566828801.jpg,https://cdn2.apstatic.com/photos/climb/117648219_smallMed_1566828801.jpg,https://cdn2.apstatic.com/photos/climb/117648219_medium_1566828801.jpg
111216631,3.0,-1,Trad,1,40.0,34.1799,-85.81751,O.M.I.,5.10a,1,"['Alabama', 'Sand Rock', 'Jaws Block/West Side Rock']",https://www.mountainproject.com/route/111216631/omi,https://cdn2.apstatic.com/photos/climb/111216817_sqsmall_1494343172.jpg,https://cdn2.apstatic.com/photos/climb/111216817_small_1494343172.jpg,https://cdn2.apstatic.com/photos/climb/111216817_smallMed_1494343172.jpg,https://cdn2.apstatic.com/photos/climb/111216817_medium_1494343172.jpg
111431617,3.6,-1,Sport,1,80.0,35.17715,-85.68247,Story of My Life,5.11b,38,"['Tennessee', 'Foster Falls', 'Jimmywood']",https://www.mountainproject.com/route/111431617/story-of-my-life,https://cdn2.apstatic.com/photos/climb/111431660_sqsmall_1494362211.jpg,https://cdn2.apstatic.com/photos/climb/111431660_small_1494362211.jpg,https://cdn2.apstatic.com/photos/climb/111431660_smallMed_1494362211.jpg,https://cdn2.apstatic.com/photos/climb/111431660_medium_1494362211.jpg
111606811,3.0,-1,Sport,1,80.0,34.1792,-85.81933000000002,Little Bastard,5.12a,1,"['Alabama', 'Sand Rock', 'The Islands']",https://www.mountainproject.com/route/111606811/little-bastard,,,,
111607012,-1.0,-1,Sport,1,,34.1792,-85.81933000000002,The Peanut,5.12c,0,"['Alabama', 'Sand Rock', 'The Islands']",https://www.mountainproject.com/route/111607012/the-peanut,,,,
111607023,-1.0,-1,Trad,1,,34.1792,-85.81933000000002,Little Jerk,5.11c/d,0,"['Alabama', 'Sand Rock', 'The Islands']",https://www.mountainproject.com/route/111607023/little-jerk,,,,
111607029,2.7,-1,Sport,1,,34.1792,-85.81933000000002,Flies in the Vaseline,5.11a/b,3,"['Alabama', 'Sand Rock', 'The Islands']",https://www.mountainproject.com/route/111607029/flies-in-the-vaseline,,,,
111656549,1.8,-1,Sport,1,35.0,34.18069000000001,-85.81316,Don't need no names,5.7,46,"['Alabama', 'Sand Rock', 'New Wall (AKA Kurt Russell Block)']",https://www.mountainproject.com/route/111656549/dont-need-no-names,https://cdn2.apstatic.com/photos/climb/117359949_sqsmall_1563167428.jpg,https://cdn2.apstatic.com/photos/climb/117359949_small_1563167428.jpg,https://cdn2.apstatic.com/photos/climb/117359949_smallMed_1563167428.jpg,https://cdn2.apstatic.com/photos/climb/117359949_medium_1563167428.jpg
111656608,2.0,-1,Sport,1,30.0,34.18069000000001,-85.81316,Just Sevens and Eights,5.7+,43,"['Alabama', 'Sand Rock', 'New Wall (AKA Kurt Russell Block)']",https://www.mountainproject.com/route/111656608/just-sevens-and-eights,https://cdn2.apstatic.com/photos/climb/117359949_sqsmall_1563167428.jpg,https://cdn2.apstatic.com/photos/climb/117359949_small_1563167428.jpg,https://cdn2.apstatic.com/photos/climb/117359949_smallMed_1563167428.jpg,https://cdn2.apstatic.com/photos/climb/117359949_medium_1563167428.jpg
111694006,2.5,-1,Sport,1,35.0,34.18069000000001,-85.81316,Johnny Five,5.10b,14,"['Alabama', 'Sand Rock', 'New Wall (AKA Kurt Russell Block)']",https://www.mountainproject.com/route/111694006/johnny-five,https://cdn2.apstatic.com/photos/climb/116649593_sqsmall_1553521032.jpg,https://cdn2.apstatic.com/photos/climb/116649593_small_1553521032.jpg,https://cdn2.apstatic.com/photos/climb/116649593_smallMed_1553521032.jpg,https://cdn2.apstatic.com/photos/climb/116649593_medium_1553521032.jpg
111751471,2.2,-1,Sport,1,60.0,35.17694,-85.68366,Sport Puppy,5.8,27,"['Tennessee', 'Foster Falls', 'Gutbuster Area']",https://www.mountainproject.com/route/111751471/sport-puppy,https://cdn2.apstatic.com/photos/climb/111751500_sqsmall_1494302781.jpg,https://cdn2.apstatic.com/photos/climb/111751500_small_1494302781.jpg,https://cdn2.apstatic.com/photos/climb/111751500_smallMed_1494302781.jpg,https://cdn2.apstatic.com/photos/climb/111751500_medium_1494302781.jpg
111776534,3.1,-1,Sport,1,45.0,35.1768,-85.68394,The Big One,5.11c,10,"['Tennessee', 'Foster Falls', 'The Sanford Wall']",https://www.mountainproject.com/route/111776534/the-big-one,https://cdn2.apstatic.com/photos/climb/111776544_sqsmall_1494303805.jpg,https://cdn2.apstatic.com/photos/climb/111776544_small_1494303805.jpg,https://cdn2.apstatic.com/photos/climb/111776544_smallMed_1494303805.jpg,https://cdn2.apstatic.com/photos/climb/111776544_medium_1494303805.jpg
111788674,1.0,-1,Trad,1,80.0,35.17715,-85.68247,Saved By Zeroes,5.10c/d,1,"['Tennessee', 'Foster Falls', 'Jimmywood']",https://www.mountainproject.com/route/111788674/saved-by-zeroes,,,,
111838031,2.4,-1,Trad,1,60.0,34.17961,-85.8179,Launchitude,5.9,5,"['Alabama', 'Sand Rock', 'Holiday Block']",https://www.mountainproject.com/route/111838031/launchitude,,,,
111843613,1.0,-1,Trad,1,50.0,35.17702,-85.68673000000003,Cornered Market,5.8,1,"['Tennessee', 'Foster Falls', 'The Red Light District']",https://www.mountainproject.com/route/111843613/cornered-market,,,,
111855666,2.8,-1,Sport,1,,35.1561,-85.67333,Slabolisius,5.11c/d,22,"['Tennessee', 'Foster Falls', 'The Left Bunker']",https://www.mountainproject.com/route/111855666/slabolisius,https://cdn2.apstatic.com/photos/climb/111999669_sqsmall_1494315714.jpg,https://cdn2.apstatic.com/photos/climb/111999669_small_1494315714.jpg,https://cdn2.apstatic.com/photos/climb/111999669_smallMed_1494315714.jpg,https://cdn2.apstatic.com/photos/climb/111999669_medium_1494315714.jpg
111855953,2.5,-1,Sport,2,95.0,35.19166,-85.69914,"He Said, She Said",5.9,22,"['Tennessee', 'Foster Falls', 'Wall of Useless Conflict']",https://www.mountainproject.com/route/111855953/he-said-she-said,,,,
111871883,1.0,-1,Sport,1,60.0,35.17702,-85.68673000000003,Turnin' Tricks,5.10c,1,"['Tennessee', 'Foster Falls', 'The Red Light District']",https://www.mountainproject.com/route/111871883/turnin-tricks,,,,
111888106,2.5,-1,Sport,1,90.0,35.19166,-85.69914,Shock and Awe,5.11b/c,2,"['Tennessee', 'Foster Falls', 'Wall of Useless Conflict']",https://www.mountainproject.com/route/111888106/shock-and-awe,,,,
112063866,3.9,-1,Sport,1,70.0,35.17907,-85.6792,Abacus,5.13a,8,"['Tennessee', 'Foster Falls', 'The Right Bunker']",https://www.mountainproject.com/route/112063866/abacus,,,,
112161319,3.0,-1,"Sport, TR",1,40.0,34.180409999999995,-85.81555,How's Your Love Life?,5.11c,7,"['Alabama', 'Sand Rock', 'Sun Wall']",https://www.mountainproject.com/route/112161319/hows-your-love-life,https://cdn2.apstatic.com/photos/climb/112247310_sqsmall_1494328501.jpg,https://cdn2.apstatic.com/photos/climb/112247310_small_1494328501.jpg,https://cdn2.apstatic.com/photos/climb/112247310_smallMed_1494328501.jpg,https://cdn2.apstatic.com/photos/climb/112247310_medium_1494328501.jpg
112165332,3.2,-1,Sport,1,35.0,34.18027,-85.81621,Crimps Ahoy,5.12b,5,"['Alabama', 'Sand Rock', 'Grotto']",https://www.mountainproject.com/route/112165332/crimps-ahoy,https://cdn2.apstatic.com/photos/climb/116647117_sqsmall_1553476507.jpg,https://cdn2.apstatic.com/photos/climb/116647117_small_1553476507.jpg,https://cdn2.apstatic.com/photos/climb/116647117_smallMed_1553476507.jpg,https://cdn2.apstatic.com/photos/climb/116647117_medium_1553476507.jpg
112254877,4.0,-1,"Trad, TR",1,50.0,34.17961,-85.8179,Fat Tuesday,5.12a X,2,"['Alabama', 'Sand Rock', 'Holiday Block']",https://www.mountainproject.com/route/112254877/fat-tuesday,https://cdn2.apstatic.com/photos/climb/112258096_sqsmall_1494328893.jpg,https://cdn2.apstatic.com/photos/climb/112258096_small_1494328893.jpg,https://cdn2.apstatic.com/photos/climb/112258096_smallMed_1494328893.jpg,https://cdn2.apstatic.com/photos/climb/112258096_medium_1494328893.jpg
112293128,-1.0,-1,Sport,1,,35.18687,-85.70102,Feet don't fail me now,5.11a/b,0,"['Tennessee', 'Foster Falls', 'Music City/The 5.9 Area']",https://www.mountainproject.com/route/112293128/feet-dont-fail-me-now,,,,
112293147,2.8,-1,Sport,1,,35.18687,-85.70102,Elephant Ears,5.10b,4,"['Tennessee', 'Foster Falls', 'Music City/The 5.9 Area']",https://www.mountainproject.com/route/112293147/elephant-ears,,,,
112293152,3.5,-1,Sport,1,,35.18687,-85.70102,Sweet Surrender,5.8,32,"['Tennessee', 'Foster Falls', 'Music City/The 5.9 Area']",https://www.mountainproject.com/route/112293152/sweet-surrender,https://cdn2.apstatic.com/photos/climb/114477928_sqsmall_1528895618.jpg,https://cdn2.apstatic.com/photos/climb/114477928_small_1528895618.jpg,https://cdn2.apstatic.com/photos/climb/114477928_smallMed_1528895618.jpg,https://cdn2.apstatic.com/photos/climb/114477928_medium_1528895618.jpg
112385105,2.1,-1,Sport,1,,35.17694,-85.68366,[Redacted],5.9,20,"['Tennessee', 'Foster Falls', 'Gutbuster Area']",https://www.mountainproject.com/route/112385105/redacted,,,,
112396150,3.5,-1,Sport,1,55.0,34.37859,-85.63084,Silverback,5.13a,16,"['Alabama', 'Little River Canyon', 'The Concave']",https://www.mountainproject.com/route/112396150/silverback,https://cdn2.apstatic.com/photos/climb/118780208_sqsmall_1587425343.jpg,https://cdn2.apstatic.com/photos/climb/118780208_small_1587425343.jpg,https://cdn2.apstatic.com/photos/climb/118780208_smallMed_1587425343.jpg,https://cdn2.apstatic.com/photos/climb/118780208_medium_1587425343.jpg
112396163,3.8,-1,Sport,1,50.0,34.37859,-85.63084,Hooligans,5.13a/b,13,"['Alabama', 'Little River Canyon', 'The Concave']",https://www.mountainproject.com/route/112396163/hooligans,https://cdn2.apstatic.com/photos/climb/112396234_sqsmall_1494302473.jpg,https://cdn2.apstatic.com/photos/climb/112396234_small_1494302473.jpg,https://cdn2.apstatic.com/photos/climb/112396234_smallMed_1494302473.jpg,https://cdn2.apstatic.com/photos/climb/112396234_medium_1494302473.jpg
112396178,3.8,-1,Sport,1,65.0,34.37859,-85.63084,Word,5.13a,16,"['Alabama', 'Little River Canyon', 'The Concave']",https://www.mountainproject.com/route/112396178/word,https://cdn2.apstatic.com/photos/climb/115125951_sqsmall_1535158506.jpg,https://cdn2.apstatic.com/photos/climb/115125951_small_1535158506.jpg,https://cdn2.apstatic.com/photos/climb/115125951_smallMed_1535158506.jpg,https://cdn2.apstatic.com/photos/climb/115125951_medium_1535158506.jpg
112396240,3.7,-1,Sport,1,,34.37859,-85.63084,Man Show,5.13d,3,"['Alabama', 'Little River Canyon', 'The Concave']",https://www.mountainproject.com/route/112396240/man-show,https://cdn2.apstatic.com/photos/climb/112396251_sqsmall_1494302474.jpg,https://cdn2.apstatic.com/photos/climb/112396251_small_1494302474.jpg,https://cdn2.apstatic.com/photos/climb/112396251_smallMed_1494302474.jpg,https://cdn2.apstatic.com/photos/climb/112396251_medium_1494302474.jpg
112778870,2.8,-1,Sport,1,40.0,34.37859,-85.63084,Booger,5.10d,26,"['Alabama', 'Little River Canyon', 'The Concave']",https://www.mountainproject.com/route/112778870/booger,https://cdn2.apstatic.com/photos/climb/114980023_sqsmall_1534788169.jpg,https://cdn2.apstatic.com/photos/climb/114980023_small_1534788169.jpg,https://cdn2.apstatic.com/photos/climb/114980023_smallMed_1534788169.jpg,https://cdn2.apstatic.com/photos/climb/114980023_medium_1534788169.jpg
112786042,2.8,-1,Sport,1,,34.36605,-85.66144,Out of Africa,5.11c,13,"['Alabama', 'Little River Canyon', 'Jungle Gym/Grey Wall']",https://www.mountainproject.com/route/112786042/out-of-africa,https://cdn2.apstatic.com/photos/climb/112786054_sqsmall_1494314859.jpg,https://cdn2.apstatic.com/photos/climb/112786054_small_1494314859.jpg,https://cdn2.apstatic.com/photos/climb/112786054_smallMed_1494314859.jpg,https://cdn2.apstatic.com/photos/climb/112786054_medium_1494314859.jpg
112786074,2.7,-1,Sport,1,,34.36605,-85.66144,Obsession,5.10c,31,"['Alabama', 'Little River Canyon', 'Jungle Gym/Grey Wall']",https://www.mountainproject.com/route/112786074/obsession,https://cdn2.apstatic.com/photos/climb/112786123_sqsmall_1494314866.jpg,https://cdn2.apstatic.com/photos/climb/112786123_small_1494314866.jpg,https://cdn2.apstatic.com/photos/climb/112786123_smallMed_1494314866.jpg,https://cdn2.apstatic.com/photos/climb/112786123_medium_1494314866.jpg
112786129,2.3,-1,Sport,1,,34.36605,-85.66144,Buster Brown,5.11b,21,"['Alabama', 'Little River Canyon', 'Jungle Gym/Grey Wall']",https://www.mountainproject.com/route/112786129/buster-brown,,,,
112786189,2.4,-1,Sport,1,,34.36605,-85.66144,Ego East,5.11a,14,"['Alabama', 'Little River Canyon', 'Jungle Gym/Grey Wall']",https://www.mountainproject.com/route/112786189/ego-east,,,,
112786218,2.8,-1,Sport,1,,34.36605,-85.66144,Touch of Gray,5.11d,15,"['Alabama', 'Little River Canyon', 'Jungle Gym/Grey Wall']",https://www.mountainproject.com/route/112786218/touch-of-gray,https://cdn2.apstatic.com/photos/climb/112790201_sqsmall_1494315271.jpg,https://cdn2.apstatic.com/photos/climb/112790201_small_1494315271.jpg,https://cdn2.apstatic.com/photos/climb/112790201_smallMed_1494315271.jpg,https://cdn2.apstatic.com/photos/climb/112790201_medium_1494315271.jpg
112786266,2.5,-1,Sport,1,,34.36605,-85.66144,Sickle,5.11a,21,"['Alabama', 'Little River Canyon', 'Jungle Gym/Grey Wall']",https://www.mountainproject.com/route/112786266/sickle,,,,
112786298,3.3,-1,Sport,1,,34.36605,-85.66144,Tusk,5.12b,4,"['Alabama', 'Little River Canyon', 'Jungle Gym/Grey Wall']",https://www.mountainproject.com/route/112786298/tusk,https://cdn2.apstatic.com/photos/climb/112890191_sqsmall_1494458820.jpg,https://cdn2.apstatic.com/photos/climb/112890191_small_1494458820.jpg,https://cdn2.apstatic.com/photos/climb/112890191_smallMed_1494458820.jpg,https://cdn2.apstatic.com/photos/climb/112890191_medium_1494458820.jpg
112787016,4.0,-1,Sport,1,60.0,34.33722,-85.6725,Stealth,5.13a,6,"['Alabama', 'Little River Canyon', 'Ninja Wall']",https://www.mountainproject.com/route/112787016/stealth,https://cdn2.apstatic.com/photos/climb/112787054_sqsmall_1494315000.jpg,https://cdn2.apstatic.com/photos/climb/112787054_small_1494315000.jpg,https://cdn2.apstatic.com/photos/climb/112787054_smallMed_1494315000.jpg,https://cdn2.apstatic.com/photos/climb/112787054_medium_1494315000.jpg
112787057,3.1,-1,Sport,1,70.0,34.33722,-85.6725,Grasshopper,5.12a,9,"['Alabama', 'Little River Canyon', 'Ninja Wall']",https://www.mountainproject.com/route/112787057/grasshopper,https://cdn2.apstatic.com/photos/climb/114285506_sqsmall_1524430917.jpg,https://cdn2.apstatic.com/photos/climb/114285506_small_1524430917.jpg,https://cdn2.apstatic.com/photos/climb/114285506_smallMed_1524430917.jpg,https://cdn2.apstatic.com/photos/climb/114285506_medium_1524430917.jpg
112787113,3.9,-1,Sport,1,70.0,34.33722,-85.6725,Ruhama,5.11a,9,"['Alabama', 'Little River Canyon', 'Ninja Wall']",https://www.mountainproject.com/route/112787113/ruhama,,,,
112790076,3.5,-1,Sport,1,,34.36468,-85.65249,Rocktoberfest,5.11b,21,"['Alabama', 'Little River Canyon', 'Tourist Wall', 'Rocktoberfest']",https://www.mountainproject.com/route/112790076/rocktoberfest,,,,
112790096,2.1,-1,Sport,1,,34.36468,-85.65249,Hueco Route,5.12a,7,"['Alabama', 'Little River Canyon', 'Tourist Wall', 'Rocktoberfest']",https://www.mountainproject.com/route/112790096/hueco-route,,,,
112790252,3.0,-1,Sport,1,70.0,34.37859,-85.63084,Cro Magnon,5.13b,2,"['Alabama', 'Little River Canyon', 'The Concave']",https://www.mountainproject.com/route/112790252/cro-magnon,,,,
